"Input Order","Search Term","Human GeneID","HGNCID","Human Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene2FunctionDetails"
"160","ATP23","91419","29452","ATP23","Fly","35057","FBgn0032644","CG5131","14","13.74","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG5131 details"
"161","ATP2B1","490","814","ATP2B1","Fly","43787","FBgn0259214","PMCA","12","11.87","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","PMCA details"
"161","ATP2B1","490","814","ATP2B1","Fly","40495","FBgn0052451","SPoCk","2","1.83","low","No","No","Compara, eggNOG","","Add","SPoCk details"
"161","ATP2B1","490","814","ATP2B1","Fly","317815","FBgn0052000","anne","2","1.83","low","No","No","Compara, eggNOG","","Add","anne details"
"162","ATP2B4","493","817","ATP2B4","Fly","43787","FBgn0259214","PMCA","13","12.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","PMCA details"
"163","ATP2C2","9914","29103","ATP2C2","Fly","40495","FBgn0052451","SPoCk","11","10.76","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","SPoCk details"
"163","ATP2C2","9914","29103","ATP2C2","Fly","49297","FBgn0263006","SERCA","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL","","Add","SERCA details"
"163","ATP2C2","9914","29103","ATP2C2","Fly","317815","FBgn0052000","anne","2","1.83","low","No","No","Compara, eggNOG","","Add","anne details"
"164","ATP6V0A2","23545","18481","ATP6V0A2","Fly","42216","FBgn0028670","Vha100-2","6","5.82","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome","","Add","Vha100-2 details"
"164","ATP6V0A2","23545","18481","ATP6V0A2","Fly","43442","FBgn0028671","Vha100-1","6","5.82","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome","","Add","Vha100-1 details"
"164","ATP6V0A2","23545","18481","ATP6V0A2","Fly","42214","FBgn0038613","Vha100-4","6","5.82","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome","","Add","Vha100-4 details"
"164","ATP6V0A2","23545","18481","ATP6V0A2","Fly","34587","FBgn0032373","Vha100-5","6","5.82","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome","","Add","Vha100-5 details"
"164","ATP6V0A2","23545","18481","ATP6V0A2","Fly","246543","FBgn0028669","Vha100-3","5","4.85","moderate","No","Yes","Compara, eggNOG, OrthoDB, Panther, Phylome","","Add","Vha100-3 details"
"165","ATP6V1H","51606","18303","ATP6V1H","Fly","34997","FBgn0027779","VhaSFD","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","VhaSFD details"
"166","ATP8A2","51761","13533","ATP8A2","Fly","36488","FBgn0259221","ATP8A","12","11.87","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","ATP8A details"
"166","ATP8A2","51761","13533","ATP8A2","Fly","32609","FBgn0030746","CG9981","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL","","Add","CG9981 details"
"166","ATP8A2","51761","13533","ATP8A2","Fly","41469","FBgn0037989","ATP8B","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL","","Add","ATP8B details"
"166","ATP8A2","51761","13533","ATP8A2","Fly","2768929","FBgn0032120","CG33298","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG33298 details"
"166","ATP8A2","51761","13533","ATP8A2","Fly","32610","FBgn0030747","CG4301","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG4301 details"
"167","ATP8B1","5205","3706","ATP8B1","Fly","41469","FBgn0037989","ATP8B","8","7.71","moderate","Yes","No","Compara, eggNOG, Hieranoid, OrthoDB, orthoMCL, Panther, Phylome, TreeFam","","Add","ATP8B details"
"167","ATP8B1","5205","3706","ATP8B1","Fly","32609","FBgn0030746","CG9981","5","4.74","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL","","Add","CG9981 details"
"167","ATP8B1","5205","3706","ATP8B1","Fly","36488","FBgn0259221","ATP8A","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL","","Add","ATP8A details"
"167","ATP8B1","5205","3706","ATP8B1","Fly","32610","FBgn0030747","CG4301","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CG4301 details"
"167","ATP8B1","5205","3706","ATP8B1","Fly","2768929","FBgn0032120","CG33298","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG33298 details"
"168","ATXN10","25814","10549","ATXN10","Fly","37016","FBgn0034266","CG4975","9","8.85","high","Yes","Yes","eggNOG, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG4975 details"
"169","ATXN3","4287","7106","ATXN3","Fly","31560","FBgn0029853","CG3781","1","1.01","low","Yes","No","OrthoDB","","Add","CG3781 details"
"170","ATXN7L3","56970","25416","ATXN7L3","Fly","40035","FBgn0036804","Sgf11","8","7.8","high","Yes","Yes","eggNOG, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Sgf11 details"
"171","AVEN","57099","13509","AVEN","Fly","32215","FBgn0030410","Aven","2","2","high","Yes","Yes","eggNOG, Panther","","Add","Aven details"
"171","AVPI1","60370","30898","AVPI1","","none found","","","","","","","","","","",""
"172","AXIN2","8313","904","AXIN2","Fly","43565","FBgn0026597","Axn","10","9.95","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam","","Add","Axn details"
"172","AXIN2","8313","904","AXIN2","Fly","32674","FBgn0024941","RSG7","2","1.83","low","No","No","Compara, eggNOG","","Add","RSG7 details"
"173","AXL","558","905","AXL","Fly","43803","FBgn0025936","Eph","1","0.91","low","Yes","No","Phylome","","Add","Eph details"
"173","B2M","567","914","B2M","","none found","","","","","","","","","","",""
"174","B3GALT2","8707","917","B3GALT2","Fly","36279","FBgn0053145","GalT1","8","7.85","high","Yes","Yes","Compara, eggNOG, Hieranoid, Isobase, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","GalT1 details"
"174","B3GALT2","8707","917","B3GALT2","Fly","34105","FBgn0031986","CG8673","7","7.07","moderate","No","Yes","eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther","","Add","CG8673 details"
"174","B3GALT2","8707","917","B3GALT2","Fly","246409","FBgn0050037","CG30037","7","6.9","moderate","No","No","Compara, eggNOG, Hieranoid, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","CG30037 details"
"174","B3GALT2","8707","917","B3GALT2","Fly","246408","FBgn0050036","CG30036","7","6.9","moderate","No","No","Compara, eggNOG, Hieranoid, OrthoDB, OrthoFinder, Panther, TreeFam","","Add","CG30036 details"
"174","B3GALT2","8707","917","B3GALT2","Fly","31358","FBgn0000221","brn","6","5.94","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther","","Add","brn details"
"174","B3GALT2","8707","917","B3GALT2","Fly","34107","FBgn0031988","CG8668","5","5.01","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther","","Add","CG8668 details"
"174","B3GALT2","8707","917","B3GALT2","Fly","38561","FBgn0035558","CG11357","4","4.01","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CG11357 details"
"174","B3GALT2","8707","917","B3GALT2","Fly","30970","FBgn0040373","CG3038","4","4.01","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CG3038 details"
"175","BACE1","23621","933","BACE1","Fly","326174","FBgn0051926","CG31926","3","2.86","moderate","Yes","No","eggNOG, Isobase, OrthoDB","","Add","CG31926 details"
"175","BACE1","23621","933","BACE1","Fly","34493","FBgn0032303","CG6508","3","2.78","moderate","Yes","No","Compara, eggNOG, Isobase","","Add","CG6508 details"
"175","BACE1","23621","933","BACE1","Fly","42096","FBgn0038507","CG5863","2","2","low","No","No","eggNOG, Panther","","Add","CG5863 details"
"175","BACE1","23621","933","BACE1","Fly","326175","FBgn0051928","CG31928","2","1.85","low","No","No","eggNOG, Isobase","","Add","CG31928 details"
"175","BACE1","23621","933","BACE1","Fly","34182","FBgn0032049","Bace","2","1.83","low","No","No","Compara, eggNOG","","Add","Bace details"
"175","BACE1","23621","933","BACE1","Fly","34494","FBgn0032304","CG17134","2","1.83","low","No","No","Compara, eggNOG","","Add","CG17134 details"
"175","BACE1","23621","933","BACE1","Fly","326263","FBgn0053128","CG33128","2","1.83","low","No","No","Compara, eggNOG","","Add","CG33128 details"
"176","BAG3","9531","939","BAG3","Fly","39518","FBgn0086708","stv","9","8.86","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OrthoInspector, orthoMCL, Panther, RoundUp","","Add","stv details"
"177","BAIAP2","10458","947","BAIAP2","Fly","39258","FBgn0052082","IRSp53","10","9.89","high","Yes","Yes","Compara, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","IRSp53 details"
"178","BAIAP2L1","55971","21649","BAIAP2L1","Fly","39258","FBgn0052082","IRSp53","8","7.96","moderate","Yes","No","Compara, Inparanoid, OMA, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","IRSp53 details"
"179","BANK1","55024","18233","BANK1","Fly","41770","FBgn0020299","stumps","6","5.96","moderate","Yes","No","Compara, eggNOG, Hieranoid, OrthoInspector, Panther, RoundUp","","Add","stumps details"
"179","BASP1","10409","957","BASP1","","none found","","","","","","","","","","",""
"179","BBOF1","80127","19855","BBOF1","","none found","","","","","","","","","","",""
"180","BCAR1","9564","971","BCAR1","Fly","38021","FBgn0035101","p130CAS","13","12.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","p130CAS details"
"181","BCAR3","8412","973","BCAR3","Fly","33840","FBgn0031762","CG9098","10","9.94","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","CG9098 details"
"181","BCL2L12","83596","13787","BCL2L12","","none found","","","","","","","","","","",""
"182","BCORL1","63035","25657","BCORL1","Fly","40046","FBgn0036814","CG14073","6","6.01","high","Yes","Yes","Compara, eggNOG, Inparanoid, OrthoInspector, Panther, RoundUp","","Add","CG14073 details"
"183","BCR","613","1014","BCR","Fly","5740235","FBgn0025836","RhoGAP1A","11","10.78","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","RhoGAP1A details"
"184","BDKRB2","624","1030","BDKRB2","Fly","31168","FBgn0025631","moody","1","1.1","low","Yes","No","Panther","","Add","moody details"
"184","BDKRB2","624","1030","BDKRB2","Fly","31169","FBgn0025632","CG4313","1","1.1","low","Yes","No","Panther","","Add","CG4313 details"
"184","BDKRB2","624","1030","BDKRB2","Fly","140439","FBgn0046687","Tre1","1","1.1","low","Yes","No","Panther","","Add","Tre1 details"
"184","BDKRB2","624","1030","BDKRB2","Fly","44126","FBgn0266429","AstA-R1","1","0.91","low","Yes","No","Phylome","","Add","AstA-R1 details"
"184","BDKRB2","624","1030","BDKRB2","Fly","40019","FBgn0036789","AstC-R2","1","0.91","low","Yes","No","Phylome","","Add","AstC-R2 details"
"184","BEND6","221336","20871","BEND6","","none found","","","","","","","","","","",""
"184","BFSP1","631","1040","BFSP1","","none found","","","","","","","","","","",""
"184","BFSP2","8419","1041","BFSP2","","none found","","","","","","","","","","",""
"185","BICD2","23299","17208","BICD2","Fly","35051","FBgn0000183","BicD","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","BicD details"
"186","BIN2","51411","1053","BIN2","Fly","36383","FBgn0027356","Amph","7","6.88","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","Amph details"
"187","BLNK","29760","14211","BLNK","Fly","43584","FBgn0039748","CG15529","4","3.93","high","Yes","Yes","eggNOG, OrthoFinder, OrthoInspector, RoundUp","","Add","CG15529 details"
"188","BLVRB","645","1063","BLVRB","Fly","41197","FBgn0037749","CG9471","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG9471 details"
"189","BMPR2","659","1078","BMPR2","Fly","44096","FBgn0024179","wit","9","8.85","high","Yes","Yes","eggNOG, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","wit details"
"189","BMPR2","659","1078","BMPR2","Fly","41772","FBgn0003169","put","2","1.83","low","No","No","Compara, eggNOG","","Add","put details"
"190","BMX","660","1079","BMX","Fly","34132","FBgn0003502","Btk29A","7","6.77","moderate","Yes","No","eggNOG, Hieranoid, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","Btk29A details"
"191","BOC","91653","17173","BOC","Fly","31229","FBgn0040388","boi","6","6.04","high","Yes","Yes","Inparanoid, OMA, OrthoDB, Panther, Phylome, TreeFam","","Add","boi details"
"191","BOC","91653","17173","BOC","Fly","33972","FBgn0031872","ihog","5","5.03","moderate","No","Yes","Inparanoid, OrthoDB, Panther, Phylome, TreeFam","","Add","ihog details"
"192","BOLL","66037","14273","BOLL","Fly","39049","FBgn0011206","bol","12","11.79","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","bol details"
"192","BOLL","66037","14273","BOLL","Fly","3772560","FBgn0064117","SLIRP1","2","2","low","No","No","eggNOG, Panther","","Add","SLIRP1 details"
"193","BORCS5","118426","17950","BORCS5","Fly","32145","FBgn0030346","CG11802","13","12.79","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG11802 details"
"194","BORCS8-MEF2B","4207","39979","BORCS8-MEF2B","Fly","36032","FBgn0011656","Mef2","3","3","moderate","Yes","No","eggNOG, OrthoFinder, Panther","","Add","Mef2 details"
"195","BRK1","55845","23057","BRK1","Fly","246497","FBgn0061198","HSPC300","13","12.9","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","HSPC300 details"
"196","BRPF1","7862","14255","BRPF1","Fly","35648","FBgn0033155","Br140","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Br140 details"
"196","BRPF1","7862","14255","BRPF1","Fly","38027","FBgn0035106","rno","3","2.94","low","No","No","eggNOG, OrthoDB, RoundUp","","Add","rno details"
"196","BRPF1","7862","14255","BRPF1","Fly","40850","FBgn0261238","Alh","3","2.94","low","No","No","eggNOG, OrthoDB, RoundUp","","Add","Alh details"
"196","BRPF1","7862","14255","BRPF1","Fly","33651","FBgn0031606","CG15439","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG15439 details"
"197","BRSK1","84446","18994","BRSK1","Fly","39732","FBgn0036544","sff","13","12.75","high","Yes","Yes","Compara, eggNOG, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","sff details"
"197","BSDC1","55108","25501","BSDC1","","none found","","","","","","","","","","",""
"197","BST2","684","1119","BST2","","none found","","","","","","","","","","",""
"198","BTK","695","1133","BTK","Fly","34132","FBgn0003502","Btk29A","8","7.82","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","Btk29A details"
"199","BTN2A1","11120","1136","BTN2A1","Fly","33125","FBgn0259245","DIP-beta","1","0.91","low","Yes","No","Phylome","","Add","DIP-beta details"
"200","BTRC","8945","1144","BTRC","Fly","42504","FBgn0283468","slmb","13","12.7","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam","","Add","slmb details"
"200","BTRC","8945","1144","BTRC","Fly","38516","FBgn0041171","ago","2","2.04","low","No","No","OrthoDB, RoundUp","","Add","ago details"
"201","BUB1B-PAK6","106821730","52276","BUB1B-PAK6","Fly","32631","FBgn0025743","mbt","3","2.91","moderate","Yes","No","Hieranoid, OrthoFinder, Phylome","","Add","mbt details"
"202","BVES","11149","1152","BVES","Fly","33083","FBgn0031150","bves","10","9.89","high","Yes","Yes","Compara, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","bves details"
"203","BZW2","28969","18808","BZW2","Fly","40680","FBgn0250753","kra","12","11.77","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","kra details"
"203","C10orf90","118611","26563","C10orf90","","none found","","","","","","","","","","",""
"203","C11orf42","160298","28541","C11orf42","","none found","","","","","","","","","","",""
"203","C11orf52","91894","30531","C11orf52","","none found","","","","","","","","","","",""
"204","C12orf73","728568","34450","C12orf73","Fly","7354414","FBgn0259204","CG42308","8","7.84","high","Yes","Yes","eggNOG, Hieranoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp","","Add","CG42308 details"
"204","C12orf76","400073","33790","C12orf76","","none found","","","","","","","","","","",""
"205","C14orf37","145407","19846","ARMH4","Fly","2768990","FBgn0053265","Muc68E","1","0.91","low","Yes","No","Phylome","","Add","Muc68E details"
"205","C14orf93","60686","20162","C14orf93","","none found","","","","","","","","","","",""
"205","C16orf74","404550","23362","C16orf74","","none found","","","","","","","","","","",""
"205","C17orf58","284018","27568","C17orf58","","none found","","","","","","","","","","",""
"205","C17orf62","79415","28672","CYBC1","","none found","","","","","","","","","","",""
"205","C18orf21","83608","28802","C18orf21","","none found","","","","","","","","","","",""
"205","C19orf33","64073","16668","C19orf33","","none found","","","","","","","","","","",""
"205","C19orf38","255809","34073","C19orf38","","none found","","","","","","","","","","",""
"205","C19orf48","84798","29667","C19orf48","","none found","","","","","","","","","","",""
"205","C19orf71","100128569","34496","C19orf71","","none found","","","","","","","","","","",""
"205","C1orf116","79098","28667","C1orf116","","none found","","","","","","","","","","",""
"206","C1orf189","388701","32305","C1orf189","Fly","5740490","FBgn0085239","CG34210","1","1","low","Yes","Yes","User_Submission","","Add","CG34210 details"
"206","C1orf189","388701","32305","C1orf189","Fly","10178828","FBgn0261614","CG42703","1","1","low","Yes","Yes","User_Submission","","Add","CG42703 details"
"206","C1orf35","79169","19032","C1orf35","","none found","","","","","","","","","","",""
"206","C1orf54","79630","26258","C1orf54","","none found","","","","","","","","","","",""
"207","C1orf68","100129271","29468","C1orf68","Fly","37497","FBgn0034671","CG13494","1","0.9","low","Yes","Yes","eggNOG","","Add","CG13494 details"
"207","C1orf68","100129271","29468","C1orf68","Fly","40887","FBgn0004174","Mst84Dc","1","0.9","low","Yes","Yes","eggNOG","","Add","Mst84Dc details"
"207","C1orf74","148304","26319","C1orf74","","none found","","","","","","","","","","",""
"208","C1QBP","708","1243","C1QBP","Fly","37006","FBgn0034259","P32","13","12.79","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","P32 details"
"208","C2orf72","257407","27418","C2orf72","","none found","","","","","","","","","","",""
"208","C3orf14","57415","25024","C3orf14","","none found","","","","","","","","","","",""
"209","C3orf20","84077","25320","C3orf20","Fly","36050","FBgn0033480","mRpL42","1","0.9","low","Yes","No","eggNOG","","Add","mRpL42 details"
"210","C3orf38","285237","28384","C3orf38","Fly","38031","FBgn0035109","CG13876","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG13876 details"
"210","C4orf19","55286","25618","C4orf19","","none found","","","","","","","","","","",""
"211","C4orf22","255119","28554","CFAP299","Fly","41619","FBgn0038122","CG8138","13","12.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG8138 details"
"211","C4orf22","255119","28554","CFAP299","Fly","33436","FBgn0031430","CG3528","13","12.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG3528 details"
"211","C4orf22","255119","28554","CFAP299","Fly","33786","FBgn0031720","CG14013","12","11.79","moderate","No","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG14013 details"
"211","C4orf22","255119","28554","CFAP299","Fly","33787","FBgn0031721","CG14017","9","8.86","moderate","No","Yes","Compara, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","CG14017 details"
"211","C7orf43","55262","25604","MAP11","","none found","","","","","","","","","","",""
"212","C8orf33","65265","26104","C8orf33","Fly","42280","FBgn0038673","CG14286","8","7.88","high","Yes","Yes","Compara, Inparanoid, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG14286 details"
"212","C8orf37","157657","27232","C8orf37","","none found","","","","","","","","","","",""
"212","C9orf153","389766","31456","C9orf153","","none found","","","","","","","","","","",""
"213","C9orf3","84909","1361","AOPEP","Fly","35146","FBgn0032721","CG10602","2","1.91","moderate","Yes","No","eggNOG, OrthoDB","","Add","CG10602 details"
"214","CA14","23632","1372","CA14","Fly","41238","FBgn0037788","CAH7","5","4.94","high","Yes","Yes","Compara, eggNOG, Hieranoid, OrthoDB, Panther","","Add","CAH7 details"
"214","CA14","23632","1372","CA14","Fly","50102","FBgn0040629","CAH5","4","4.04","moderate","No","No","eggNOG, OrthoDB, Panther, RoundUp","","Add","CAH5 details"
"214","CA14","23632","1372","CA14","Fly","43264","FBgn0039486","CAH9","4","4.01","moderate","No","No","eggNOG, Hieranoid, OrthoDB, Panther","","Add","CAH9 details"
"214","CA14","23632","1372","CA14","Fly","42965","FBgn0039235","CAH4","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","CAH4 details"
"214","CA14","23632","1372","CA14","Fly","39390","FBgn0027843","CAH2","4","3.86","moderate","No","Yes","eggNOG, Hieranoid, Isobase, OrthoDB","","Add","CAH2 details"
"214","CA14","23632","1372","CA14","Fly","31804","FBgn0030056","CAH3","3","3.01","moderate","No","Yes","eggNOG, OrthoDB, Panther","","Add","CAH3 details"
"214","CA14","23632","1372","CA14","Fly","37359","FBgn0034554","CAH14","3","2.84","moderate","No","Yes","Compara, eggNOG, OrthoDB","","Add","CAH14 details"
"214","CA14","23632","1372","CA14","Fly","43701","FBgn0039838","CAH6","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CAH6 details"
"214","CA14","23632","1372","CA14","Fly","42625","FBgn0038956","CAH8","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CAH8 details"
"214","CA14","23632","1372","CA14","Fly","50101","FBgn0040628","CAH16","3","3.01","low","No","No","eggNOG, OrthoDB, Panther","","Add","CAH16 details"
"214","CA14","23632","1372","CA14","Fly","36126","FBgn0033542","CAH13","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CAH13 details"
"214","CA14","23632","1372","CA14","Fly","37366","FBgn0034560","CAH15","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CAH15 details"
"214","CA14","23632","1372","CA14","Fly","31915","FBgn0052698","CARPB","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CARPB details"
"214","CA14","23632","1372","CA14","Fly","34786","FBgn0027844","CAH1","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CAH1 details"
"214","CA14","23632","1372","CA14","Fly","31687","FBgn0029962","CARPA","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CARPA details"
"215","CA9","768","1383","CA9","Fly","43264","FBgn0039486","CAH9","6","5.89","high","Yes","Yes","Compara, eggNOG, Hieranoid, Isobase, OrthoDB, Panther","","Add","CAH9 details"
"215","CA9","768","1383","CA9","Fly","41238","FBgn0037788","CAH7","5","4.94","moderate","No","Yes","Compara, eggNOG, Hieranoid, OrthoDB, Panther","","Add","CAH7 details"
"215","CA9","768","1383","CA9","Fly","42965","FBgn0039235","CAH4","5","4.89","moderate","No","No","Compara, eggNOG, Isobase, OrthoDB, Panther","","Add","CAH4 details"
"215","CA9","768","1383","CA9","Fly","50102","FBgn0040629","CAH5","5","4.89","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoDB, Panther","","Add","CAH5 details"
"215","CA9","768","1383","CA9","Fly","43701","FBgn0039838","CAH6","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","CAH6 details"
"215","CA9","768","1383","CA9","Fly","42625","FBgn0038956","CAH8","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","CAH8 details"
"215","CA9","768","1383","CA9","Fly","50101","FBgn0040628","CAH16","4","3.94","moderate","No","No","Compara, eggNOG, OrthoDB, Panther","","Add","CAH16 details"
"215","CA9","768","1383","CA9","Fly","31804","FBgn0030056","CAH3","3","3.01","moderate","No","Yes","eggNOG, OrthoDB, Panther","","Add","CAH3 details"
"215","CA9","768","1383","CA9","Fly","37359","FBgn0034554","CAH14","3","2.84","moderate","No","Yes","Compara, eggNOG, OrthoDB","","Add","CAH14 details"
"215","CA9","768","1383","CA9","Fly","39390","FBgn0027843","CAH2","3","2.91","low","No","No","eggNOG, Hieranoid, OrthoDB","","Add","CAH2 details"
"215","CA9","768","1383","CA9","Fly","36126","FBgn0033542","CAH13","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CAH13 details"
